scale,seed,reference_rho,policy,utility_ratio,mean_wait,backpressure,packets,backpressure_per_1k,final_regret
1.6,0,0.4279,ucp_gg1_feedback,0.8921438860569484,15.181429665219222,523,7936,65.90221774193549,35.49480617355158
1.6,1,0.422425,ucp,0.4427481641279485,33.10808194820687,3257,13098,248.66391815544358,181.5360483775904
1.6,1,0.422425,ucp_gg1,0.7373506607178247,23.63035311491867,1424,9666,147.3205048624043,85.56333078320952
1.6,1,0.422425,ucp_gg1_feedback,0.7991959774850309,20.794413027796114,995,8646,115.0821188989128,65.41596886557778
1.6,2,0.4284375,ucp,0.48193072691839445,31.960761833818175,3545,13206,268.43858852036954,170.1983342802887
1.6,2,0.4284375,ucp_gg1,0.7190795323587481,24.128681025902257,1722,10172,169.2882422335824,92.28919401720529
1.6,2,0.4284375,ucp_gg1_feedback,0.9310200688276403,15.45140826618776,473,8908,53.09833857207005,22.661582136440018
1.6,3,0.4231125,ucp,0.4020890212687683,35.572637323550055,3886,13194,294.5278156737911,194.4026406370312
1.6,3,0.4231125,ucp_gg1,0.8401245007302185,21.138485877541406,1260,9264,136.0103626943005,51.98134895793612
1.6,3,0.4231125,ucp_gg1_feedback,0.9346405713389698,17.986970650673165,605,8410,71.93816884661118,21.25073125299383
1.6,4,0.4227125,ucp,0.4186334608507928,33.788347783581074,3509,13158,266.68186654506763,189.46642249893597
1.6,4,0.4227125,ucp_gg1,0.5483656953128929,29.47428355088107,2704,10282,262.9838552810737,147.18689540007952
1.6,4,0.4227125,ucp_gg1_feedback,0.8333371578428524,18.396576122362895,929,8342,111.36418125149844,54.31515290376109
1.6,5,0.42055,ucp,0.4073137774724101,35.72525903784503,3411,12864,265.1585820895522,191.6091497243685
1.6,5,0.42055,ucp_gg1,0.5929171767305871,29.945060676201912,2367,9876,239.6719319562576,131.60554551344677
1.6,5,0.42055,ucp_gg1_feedback,0.8592944474546403,19.98078005943462,1056,8490,124.38162544169612,45.48860806943895
1.6,6,0.4236875,ucp,0.07423566473784483,49.871615478257965,4928,13320,369.96996996996995,296.6168118821272
1.6,6,0.4236875,ucp_gg1,0.33451520205970386,40.58313009722833,3230,10276,314.324639937719,213.22270863369866
1.6,6,0.4236875,ucp_gg1_feedback,0.8746199069524534,19.569723685052608,809,8220,98.41849148418491,40.17204169214017
1.6,7,0.42853750000000007,ucp,0.436212337353694,35.943507698395535,4149,13466,308.10931234219515,185.9012790641589
1.6,7,0.42853750000000007,ucp_gg1,0.7158849767976544,26.463884974074364,1971,9428,209.0581247348324,93.68304720742773
1.6,7,0.42853750000000007,ucp_gg1_feedback,0.9402257447339836,17.183467497358862,499,8144,61.27210216110019,19.70974401408853
1.6,8,0.4312125,ucp,0.40096684528383586,35.81559321089254,3484,13162,264.7014131590944,196.92551244697972
1.6,8,0.4312125,ucp_gg1,0.7600673734329348,24.944624641698756,1450,9568,151.54682274247492,78.87519257904304
1.6,8,0.4312125,ucp_gg1_feedback,0.8473534738455654,21.075776680279205,960,8458,113.50200993142587,50.180854180694666
1.6,9,0.429375,ucp,0.08859597894369188,48.961800533910306,4379,13348,328.06412945759666,297.5441195375927
1.6,9,0.429375,ucp_gg1,0.4528865124805018,38.24322620746686,2512,9974,251.85482253860036,178.61496896015265
1.6,9,0.429375,ucp_gg1_feedback,0.7848308172476557,26.294778315288557,1342,8152,164.62217860647695,70.24582243939238
